product_family,product_name,product_price,product_brand,product_link
Linea Neumatica,Motocompresor 24 litros Gladiator CE 624/1/220 MK 2 hp,117994,Gladiator,https://herramientas.cl/ficha/614760/motocompresor-24-litros-gladiator-ce-6241220-mk-2-hp
Linea Neumatica,Aerografo tipo lapiz MUZI ABS-1,7835,MUZI,https://herramientas.cl/ficha/614762/aerografo-tipo-lapiz-muzi-abs-1-
Linea Neumatica,Pistola de pintar boquilla 1.3mm MUZI S-710G,16132,MUZI,https://herramientas.cl/ficha/614763/pistola-de-pintar-boquilla-13mm-muzi-s-710g-
Linea Neumatica,Pistola de pintar boquilla 1.3mm MUZI F 75 G 400ml,13366,MUZI,https://herramientas.cl/ficha/614764/pistola-de-pintar-boquilla-13mm-muzi-f-75-g-400ml
Herramientas Inalámbricas,Sierra caladora fuel inalambrica (solo herramienta) Milwaukee 2737B-20 18V,213300,Milwaukee,https://herramientas.cl/ficha/612329/sierra-caladora-fuel-inalambrica-solo-herramienta-milwaukee-2737b-20-18v
Herramientas Inalámbricas,Soplador de Hojas Einhell GE-LB 36 Li E - Solo 36 V,64949,Einhell,https://herramientas.cl/ficha/597982/soplador-de-hojas-einhell-ge-lb-36-li-e-solo-36-v
Herramientas Inalámbricas,Atornillador De Impacto 1/4 Dewalt DCF887B 20V,142990,Dewalt,https://herramientas.cl/ficha/612949/atornillador-de-impacto-14-dewalt-dcf887b-20v
Herramientas Inalámbricas,Sierra Sable Inalámbrica Dewalt DCS380B-B3 20V,184990,Dewalt,https://herramientas.cl/ficha/612952/sierra-sable-inalambrica-dewalt-dcs380b-b3-20v
Herramientas Inalámbricas,Radio Híbrida Milwaukee 2890-20 M18,146350,Milwaukee,https://herramientas.cl/ficha/612970/radio-hibrida-milwaukee-2890-20-m18
Herramientas Inalámbricas,Radio / Cargador Milwaukee 2792-20 M18,219060,Milwaukee,https://herramientas.cl/ficha/612971/radio-cargador-milwaukee-2792-20-m18
Herramientas Inalámbricas,Parlante Inalámbrico Milwaukee 2891-20 M18/M12,157700,Milwaukee,https://herramientas.cl/ficha/612327/parlante-inalambrico-milwaukee-2891-20-m18m12
Herramientas Inalámbricas,Sierra Sable Inalámbrica Milwaukee 2621-159 18V,259900,Milwaukee,https://herramientas.cl/ficha/611685/sierra-sable-inalambrica-milwaukee-2621-159-18v
Herramientas Inalámbricas,Kit Taladro Percutor + Llave de Impacto + Linterna Led Milwaukee 2497-259K M12,295900,Milwaukee,https://herramientas.cl/ficha/613350/kit-taladro-percutor-llave-de-impacto-linterna-led-milwaukee-2497-259k-m12
Herramientas Inalámbricas,Kit Mini Sierra Sable M12 Milwaukee 2420-159K + Linterna Led,168900,Milwaukee,https://herramientas.cl/ficha/613351/kit-mini-sierra-sable-m12-milwaukee-2420-159k-linterna-led
Herramientas Inalámbricas,Kit Atornillador M12 + Linterna Led Milwaukee 2401-259K,125900,Milwaukee,https://herramientas.cl/ficha/613352/kit-atornillador-m12-linterna-led-milwaukee-2401-259k-
Herramientas Inalámbricas,Pulidora / Lijadora Einhell CE-CP 18/180 Li E-Solo,92900,Einhell,https://herramientas.cl/ficha/614018/pulidora-lijadora-einhell-ce-cp-18180-li-e-solo-
Herramientas Electricas,Pistola Para Pintar Einhell TC-SY 700 S 700 W,46900,Einhell,https://herramientas.cl/ficha/598104/pistola-para-pintar-einhell-tc-sy-700-s-700-w
Herramientas Electricas,Pulidora Einhell CC-PO 1100 2E 1.100 W,54900,Einhell,https://herramientas.cl/ficha/610309/pulidora-einhell-cc-po-1100-2e-1100-w
Herramientas Electricas,Kit Taladro + Accesorios Einhell TC-ID 650 E KIT 650 W,36700,Einhell,https://herramientas.cl/ficha/597109/kit-taladro-accesorios-einhell-tc-id-650-e-kit-650-w
Herramientas Electricas,Kit Taladro + Accesorios Einhell TC-ID 1000 E KIT 1.010 W,36700,Einhell,https://herramientas.cl/ficha/599924/kit-taladro-accesorios-einhell-tc-id-1000-e-kit-1010-w
Herramientas Electricas,Rotomartillos con Accesorios Einhell TC-RH 32 KIT 900 W,88300,Einhell,https://herramientas.cl/ficha/577292/rotomartillos-con-accesorios-einhell-tc-rh-32-kit-900-w
Herramientas Electricas,Rotomartillo Einhell TE-RH 26/1 4F 800 W,54000,Einhell,https://herramientas.cl/ficha/599923/rotomartillo-einhell-te-rh-261-4f-800-w
Herramientas Electricas,Kit Rotomartillo Einhell TC-RH 900 900 W,79400,Einhell,https://herramientas.cl/ficha/610419/kit-rotomartillo-einhell-tc-rh-900-900-w
Herramientas Electricas,Esmeril Angular Einhell TE-AG 180 DP 2.300 W,70600,Einhell,https://herramientas.cl/ficha/577301/esmeril-angular-einhell-te-ag-180-dp-2300-w
Herramientas Electricas,Taladro Magnetico (vacías) MAG 50 12.9 kg,1377900,(vacías),https://herramientas.cl/ficha/587447/taladro-magnetico-vacias-mag-50-129-kg
Herramientas Electricas,Lijadora Orbital Gladiator LO613 250W,25350,Gladiator,https://herramientas.cl/ficha/613341/lijadora-orbital-gladiator-lo613-250w
Herramientas Electricas,Esmeril Angular Makita-Mt M9507G 115mm,34570,Makita-Mt,https://herramientas.cl/ficha/589112/esmeril-angular-makita-mt-m9507g-115mm
Herramientas Electricas,Esmeril Angular 4-1/2 Milwaukee AG750 750W,55760,Milwaukee,https://herramientas.cl/ficha/603723/esmeril-angular-4-12-milwaukee-ag750-750w
Estacionarias,Pegadora de Cantos Full Automática 380V Modelo IT3400SF Itaka Itaka IT3400SF 380V,8425770,Itaka,https://herramientas.cl/ficha/602655/pegadora-de-cantos-full-automatica-380v-modelo-it3400sf-itaka-itaka-it3400sf-380v
Estacionarias,Encuadradora 3200 x 375 mm 380V Modelo IT6132C Itaka Itaka IT6132C 3200 x 375 mm,4260870,Itaka,https://herramientas.cl/ficha/602657/encuadradora-3200-x-375-mm-380v-modelo-it6132c-itaka-itaka-it6132c-3200-x-375-mm
Estacionarias,Sierra Ingleteadora 8 Pulg Einhell TC-SM 216 1500W,109900,Einhell,https://herramientas.cl/ficha/614025/sierra-ingleteadora-8-pulg-einhell-tc-sm-216-1500w
Instrumentos de Medición,Detector de metales Gladiator DTM 804,33187,Gladiator,https://herramientas.cl/ficha/615159/detector-de-metales-gladiator-dtm-804-
Estacionarias,Esmeril de Banco Gladiator AB 608/220/50 8 3/4hp,66280,Gladiator,https://herramientas.cl/ficha/614176/esmeril-de-banco-gladiator-ab-60822050-8-34hp
Estacionarias,Esmeril de Banco Gladiator AB 406/2/220/50 250W,37518,Gladiator,https://herramientas.cl/ficha/614178/esmeril-de-banco-gladiator-ab-406222050-250w
Estacionarias,Sierra de Banco Total TS5152542 10 Pulgadas 1500W,371880,Total,https://herramientas.cl/ficha/614589/sierra-de-banco-total-ts5152542-10-pulgadas-1500w
Instrumentos de Medición,Nivelador Láser con Trípode Gladiator NPA 812-90T,50608,Gladiator,https://herramientas.cl/ficha/615160/nivelador-laser-con-tripode-gladiator-npa-812-90t-
Instrumentos de Medición,Nivelador Láser automático con Trípode Gladiator NPA 815-360T,82872,Gladiator,https://herramientas.cl/ficha/615161/nivelador-laser-automatico-con-tripode-gladiator-npa-815-360t-
Instrumentos de Medición,"Medidor de distancias Gladiator MDL 730 0,05-30 metros",40560,Gladiator,https://herramientas.cl/ficha/615163/medidor-de-distancias-gladiator-mdl-730-005-30-metros
Estacionarias,Esmeril de Banco Total TBG15015 6 Pulgadas 150W,34960,Total,https://herramientas.cl/ficha/614590/esmeril-de-banco-total-tbg15015-6-pulgadas-150w
Estacionarias,Testiguera Dongcheng DZZ02-200S 3500W 200mm,283600,Dongcheng,https://herramientas.cl/ficha/613338/testiguera-dongcheng-dzz02-200s-3500w-200mm
Estacionarias,Testiguera Dongcheng DZZ02-250 3800W 250mm,345600,Dongcheng,https://herramientas.cl/ficha/613339/testiguera-dongcheng-dzz02-250-3800w-250mm
Estacionarias,Esmeril de Banco Total TBG35020 350 W,59350,Total,https://herramientas.cl/ficha/614342/esmeril-de-banco-total-tbg35020-350-w
Instrumentos de Medición,"Medidor de distancias Gladiator MDL 740 0,15-40 metros",33093,Gladiator,https://herramientas.cl/ficha/615164/medidor-de-distancias-gladiator-mdl-740-015-40-metros
Instrumentos de Medición,Nivel Laser Rotativo Bosch GRL 300 HV Alcance 60 m,532410,Bosch,https://herramientas.cl/ficha/601148/nivel-laser-rotativo-bosch-grl-300-hv-alcance-60-m
Instrumentos de Medición,Termodetector Bosch GIS 500,75900,Bosch,https://herramientas.cl/ficha/615939/termodetector-bosch-gis-500-
Instrumentos de Medición,Balanza Digital FERRAWYY-NJ Uyustools BAG300-YJ 300 KG,60070,Uyustools,https://herramientas.cl/ficha/583691/balanza-digital-ferrawyy-nj-uyustools-bag300-yj-300-kg
Instrumentos de Medición,Anteojos para Visión Láser Bosch 1608M0005B Rojo y Negro,9460,Bosch,https://herramientas.cl/ficha/577750/anteojos-para-vision-laser-bosch-1608m0005b-rojo-y-negro
Estacionarias,Cortador de Ceramica 60Cm Total THT576004,35850,Total,https://herramientas.cl/ficha/614291/cortador-de-ceramica-60cm-total-tht576004-
Estacionarias,Sierra de banco 10 Gladiator SM 710/3/220 1800W,155789,Gladiator,https://herramientas.cl/ficha/615197/sierra-de-banco-10-gladiator-sm-7103220-1800w
Instrumentos de Medición,Nivel lasér de lineas Bosch GSL 2-10M,321290,Bosch,https://herramientas.cl/ficha/575137/nivel-laser-de-lineas-bosch-gsl-2-10m-
Instrumentos de Medición,Camara de inspección Bosch GIC 120 6 V,211950,Bosch,https://herramientas.cl/ficha/578993/camara-de-inspeccion-bosch-gic-120-6-v
Instrumentos de Medición,"Nivel lasér Bosch GCL25 Fuente de alimentación: 4 x 1,5 V LR6 (AA)",231290,Bosch,https://herramientas.cl/ficha/575130/nivel-laser-bosch-gcl25-fuente-de-alimentacion-4-x-15-v-lr6-aa
Herramientas Manuales,Martillo de Peña Total THT713006,2600,Total,https://herramientas.cl/ficha/614471/martillo-de-pena-total-tht713006-
Herramientas Manuales,Martillo de Bola Total THT74246 24 Oz,4760,Total,https://herramientas.cl/ficha/614467/martillo-de-bola-total-tht74246-24-oz
Herramientas Manuales,Martillo Carpintero Total THT7386 8 Oz,3350,Total,https://herramientas.cl/ficha/614465/martillo-carpintero-total-tht7386-8-oz
Herramientas Electricas,Taladro Atornilllador Dewalt DCD777F2 20 V,209900,Dewalt,https://herramientas.cl/ficha/611722/taladro-atornilllador-dewalt-dcd777f2-20-v
Herramientas Manuales,Martillo Bola Total THT74486 48 Oz,7740,Total,https://herramientas.cl/ficha/614463/martillo-bola-total-tht74486-48-oz
Herramientas Manuales,Llave Stillson 36 Total THT171366 85 mm,30870,Total,https://herramientas.cl/ficha/614459/llave-stillson-36-total-tht171366-85-mm
Herramientas Manuales,Llave Stillson 12 Total THT171206 42 mm,6920,Total,https://herramientas.cl/ficha/614455/llave-stillson-12-total-tht171206-42-mm
Herramientas Electricas,Cepillo Eléctrico Einhell TE-PL 900,74900,Einhell,https://herramientas.cl/ficha/614013/cepillo-electrico-einhell-te-pl-900-
Herramientas Electricas,Pulidora 7 Pulgadas Gladiator LP 818/2/220 1600W,59826,Gladiator,https://herramientas.cl/ficha/614177/pulidora-7-pulgadas-gladiator-lp-8182220-1600w
Herramientas Electricas,Cautin Pistola Soldador Gladiator SE 720K 150W,16547,Gladiator,https://herramientas.cl/ficha/614179/cautin-pistola-soldador-gladiator-se-720k-150w
Herramientas Electricas,Mezclador de Pintura Gladiator MX 800 1400W,75498,Gladiator,https://herramientas.cl/ficha/614180/mezclador-de-pintura-gladiator-mx-800-1400w
Herramientas Manuales,Llave Regulable 6 Total THT101066 24 mm,3720,Total,https://herramientas.cl/ficha/614453/llave-regulable-6-total-tht101066-24-mm
Herramientas Manuales,Llave Ajustable Industrial Total THT101086 8 pulgadas,5730,Total,https://herramientas.cl/ficha/614451/llave-ajustable-industrial-total-tht101086-8-pulgadas
Herramientas Manuales,Llave Ajustable Total THT101063 6 pulgadas,2530,Total,https://herramientas.cl/ficha/614449/llave-ajustable-total-tht101063-6-pulgadas
Herramientas Manuales,Llave Ajustable Total THT1010123 12 pulgadas,7210,Total,https://herramientas.cl/ficha/614447/llave-ajustable-total-tht1010123-12-pulgadas
Herramientas Manuales,Llave Ajustable Total THT1010103 10 pulgadas,4760,Total,https://herramientas.cl/ficha/614445/llave-ajustable-total-tht1010103-10-pulgadas
Herramientas Electricas,Llave de Impacto Total TIW10101 1/2 Pulgadas,100180,Total,https://herramientas.cl/ficha/614519/llave-de-impacto-total-tiw10101-12-pulgadas
Herramientas Electricas,Martillo de Demolición + 2 Cinceles Total TH217506 1700 W,316240,Total,https://herramientas.cl/ficha/614469/martillo-de-demolicion-2-cinceles-total-th217506-1700-w
Herramientas Electricas,Martillo de Demolicion + 2 Cinceles Total TH215456 1700 W,193380,Total,https://herramientas.cl/ficha/614468/martillo-de-demolicion-2-cinceles-total-th215456-1700-w
Herramientas Electricas,Juego de Herramientas + Taladro de Impacto Total THKTHP1012 101 piezas,63590,Total,https://herramientas.cl/ficha/614410/juego-de-herramientas-taladro-de-impacto-total-thkthp1012-101-piezas
Herramientas Electricas,Pulidora Angular Total TP1141806 7 Pulgadas 1400W,53460,Total,https://herramientas.cl/ficha/614541/pulidora-angular-total-tp1141806-7-pulgadas-1400w
Herramientas Manuales,Juego de Llaves Hexagonal Total THT106291 9 piezas,4610,Total,https://herramientas.cl/ficha/614427/juego-de-llaves-hexagonal-total-tht106291-9-piezas
Herramientas Electricas,Rotomartillo SDS-PLUS Total TH308266 800W,77120,Total,https://herramientas.cl/ficha/614546/rotomartillo-sds-plus-total-th308266-800w
Herramientas Electricas,Rotomartillo Sds Plus Total TH1153216 1500W,96990,Total,https://herramientas.cl/ficha/614550/rotomartillo-sds-plus-total-th1153216-1500w
Herramientas Inalámbricas,Kit Inalámbrico Taladro + Atornillador de Impacto Gladiator TPAI 810/12 k2 12V,70982,Gladiator,https://herramientas.cl/ficha/614171/kit-inalambrico-taladro-atornillador-de-impacto-gladiator-tpai-81012-k2-12v
Herramientas Inalámbricas,Sonda Vibradora para Concreto Total TPVP1451 45 mm,100260,Total,https://herramientas.cl/ficha/614601/sonda-vibradora-para-concreto-total-tpvp1451-45-mm
Herramientas Inalámbricas,Taladro Inalámbrico Total TDLI1211 12 V,40910,Total,https://herramientas.cl/ficha/614604/taladro-inalambrico-total-tdli1211-12-v
Herramientas Inalámbricas,Taladro Atornillador Inalámbrico Total TDLI2002 20 V,118630,Total,https://herramientas.cl/ficha/614621/taladro-atornillador-inalambrico-total-tdli2002-20-v
Herramientas Inalámbricas,Taladro Atornillador Inalámbrico Total TDLI20021 20 V,80470,Total,https://herramientas.cl/ficha/614623/taladro-atornillador-inalambrico-total-tdli20021-20-v
Herramientas Inalámbricas,Taladro Atornillador Percutor Total TIDLI2002 20V,130830,Total,https://herramientas.cl/ficha/614628/taladro-atornillador-percutor-total-tidli2002-20v
Herramientas Inalámbricas,Cautin Lapiz Inalambrico (Herramienta Sola) Total TSILI2001 20 V,11970,Total,https://herramientas.cl/ficha/614245/cautin-lapiz-inalambrico-herramienta-sola-total-tsili2001-20-v
Herramientas Inalámbricas,Multi-herramienta inalámbrica Total TMLI2001 20V,39420,Total,https://herramientas.cl/ficha/614367/multi-herramienta-inalambrica-total-tmli2001-20v
Herramientas Inalámbricas,Atornillador de Impacto Inalámbrio Total TIDLI228181 18 V,133210,Total,https://herramientas.cl/ficha/614627/atornillador-de-impacto-inalambrio-total-tidli228181-18-v
Herramientas Inalámbricas,Sierra Caladora Inalámbrica (Solo Herramienta) Total TJSLI8501 20V,62850,Total,https://herramientas.cl/ficha/614581/sierra-caladora-inalambrica-solo-herramienta-total-tjsli8501-20v
Herramientas Inalámbricas,Kit Atornillador de Impacto + Rotomartillo Makita CLX220SX1 12V,275400,Makita,https://herramientas.cl/ficha/610523/kit-atornillador-de-impacto-rotomartillo-makita-clx220sx1-12v
Herramientas Inalámbricas,Atornillador Inalámbrico Total TDLI1221 12 V,47750,Total,https://herramientas.cl/ficha/614605/atornillador-inalambrico-total-tdli1221-12-v
Linea Neumatica,Pistola de pintar boquilla 1.4mm MUZI 4001A,25133,MUZI,https://herramientas.cl/ficha/614765/pistola-de-pintar-boquilla-14mm-muzi-4001a-
Linea Neumatica,Pistola de pintar boquilla 1.4mm MUZI S-990-G-1.4MM,8988,MUZI,https://herramientas.cl/ficha/614766/pistola-de-pintar-boquilla-14mm-muzi-s-990-g-14mm-
Linea Neumatica,Pistola de pintar boquilla 1.4mm MUZI S-990-S-1.4MM,12610,MUZI,https://herramientas.cl/ficha/614767/pistola-de-pintar-boquilla-14mm-muzi-s-990-s-14mm-
Linea Neumatica,Pistola de pintar boquilla 1.5mm MUZI 9801G,23046,MUZI,https://herramientas.cl/ficha/614768/pistola-de-pintar-boquilla-15mm-muzi-9801g-
Linea Neumatica,Pistola de pintar boquilla 1.7mm MUZI S-990-G-1.7MM,10001,MUZI,https://herramientas.cl/ficha/614769/pistola-de-pintar-boquilla-17mm-muzi-s-990-g-17mm-
Linea Neumatica,Pistola de pintar boquilla 1.2mm MUZI MZ-472,10348,MUZI,https://herramientas.cl/ficha/614770/pistola-de-pintar-boquilla-12mm-muzi-mz-472-
Linea Neumatica,Pistola de pintar boquilla 1.4mm MUZI W400-1.4,21940,MUZI,https://herramientas.cl/ficha/614771/pistola-de-pintar-boquilla-14mm-muzi-w400-14-
Linea Neumatica,Pistola pintar Heavy Duty Boquilla 1.7mm MUZI W400-1.7 1/4,25626,MUZI,https://herramientas.cl/ficha/614772/pistola-pintar-heavy-duty-boquilla-17mm-muzi-w400-17-14
Linea Neumatica,Pistola para pintar boquilla 1.4mm MUZI AS1001-1.4MM,19266,MUZI,https://herramientas.cl/ficha/607072/pistola-para-pintar-boquilla-14mm-muzi-as1001-14mm-
Linea Neumatica,Calderin MUZI PT-8 8 Litros,105918,MUZI,https://herramientas.cl/ficha/614841/calderin-muzi-pt-8-8-litros
Linea Neumatica,Pistola de pintar boquilla 1.3mm MUZI NEW2000,39308,MUZI,https://herramientas.cl/ficha/614855/pistola-de-pintar-boquilla-13mm-muzi-new2000-
Linea Neumatica,Pistola de pintar boquilla 1.3mm MUZI LS230-1.3MM,20002,MUZI,https://herramientas.cl/ficha/614856/pistola-de-pintar-boquilla-13mm-muzi-ls230-13mm-
Instrumentos de Medición,Medidor Nivel Láser Autonivelante Dewalt DW079KD 18 V,849900,Dewalt,https://herramientas.cl/ficha/575233/medidor-nivel-laser-autonivelante-dewalt-dw079kd-18-v
Instrumentos de Medición,Medidor de Inclinación Bosch GIM 60 L Fuente de alimentación : 1 x 9 V 6LR61,142700,Bosch,https://herramientas.cl/ficha/586468/medidor-de-inclinacion-bosch-gim-60-l-fuente-de-alimentacion-1-x-9-v-6lr61
Instrumentos de Medición,Placa reflectora de medida para lásers Bosch 2607001391 Gris,23760,Bosch,https://herramientas.cl/ficha/577751/placa-reflectora-de-medida-para-lasers-bosch-2607001391-gris
Instrumentos de Medición,Medidor distancia lasér Bosch GLM 30 Alimentación: 2 x 1.5-V-LR03 (AAA),59390,Bosch,https://herramientas.cl/ficha/578994/medidor-distancia-laser-bosch-glm-30-alimentacion-2-x-15-v-lr03-aaa
Instrumentos de Medición,Plantilla ángulos múltiples- Angle Izer,4750,Made in China/universal,https://herramientas.cl/ficha/599596/plantilla-angulos-multiples-angle-izer-
Instrumentos de Medición,"Niveles lasér de linea Bosch Bosch GLL 2-50 Fuente de alimentacion 3 x 1,5 V LR6 (AA)",151190,Bosch,https://herramientas.cl/ficha/575131/niveles-laser-de-linea-bosch-bosch-gll-2-50-fuente-de-alimentacion-3-x-15-v-lr6-aa
Instrumentos de Medición,"Nivel lasér Bosch GTL3 Fuente de alimentación 4 x 1,5 V LR6 (AA)",100930,Bosch,https://herramientas.cl/ficha/575139/nivel-laser-bosch-gtl3-fuente-de-alimentacion-4-x-15-v-lr6-aa
Instrumentos de Medición,Trípode de construcción Bosch BT 160 97-160cm,63040,Bosch,https://herramientas.cl/ficha/578995/tripode-de-construccion-bosch-bt-160-97-160cm
Instrumentos de Medición,"Medidor de Distancia Laser Gladiator MDL 850 0,15 - 50 metros",59919,Gladiator,https://herramientas.cl/ficha/607067/medidor-de-distancia-laser-gladiator-mdl-850-015-50-metros
Instrumentos de Medición,Nivel Óptico Bosch GOL26 D Alcance hasta 100 m,201900,Bosch,https://herramientas.cl/ficha/575132/nivel-optico-bosch-gol26-d-alcance-hasta-100-m
Instrumentos de Medición,Detector de materiales Bosch D-TECT 150 Fuente de alimentacion 4 x 1;5 V LR6 (AA),441380,Bosch,https://herramientas.cl/ficha/575123/detector-de-materiales-bosch-d-tect-150-fuente-de-alimentacion-4-x-15-v-lr6-aa
Instrumentos de Medición,"Nivel lasér Bosch GPL 5 Fuente de alimentación: 3 x 1,5 V LR6 (AA)",111610,Bosch,https://herramientas.cl/ficha/575144/nivel-laser-bosch-gpl-5-fuente-de-alimentacion-3-x-15-v-lr6-aa
Herramientas Manuales,Juego de Llaves Hexagonal Total THT106191 9 piezas,3570,Total,https://herramientas.cl/ficha/614425/juego-de-llaves-hexagonal-total-tht106191-9-piezas
Herramientas Manuales,Juego de Llaves Punta Punta Total THT102386 8 piezas,10190,Total,https://herramientas.cl/ficha/614421/juego-de-llaves-punta-punta-total-tht102386-8-piezas
